iic_power_vs_random,iic_power_vs_not_in_largest_mcs,iic_power_vs_weakening,run_id
1.0,1.0,0.6877387981938173,20260519223910279958
1.0,0.8801784576163161,0.5,20260519223910279958
0.96215655780197,1.0,0.8570947084597236,20260519223910279958
0.9791271347248577,0.7121212121212122,0.7121212121212122,20260519223910279958
0.9037593984962407,0.9029935581659719,0.8775933609958506,20260519223910279958
0.8007648183556405,0.866112650046168,0.7596741344195519,20260519223910279958
0.9798640167364017,1.0,0.8441734417344173,20260519223910279958
0.9435608004104669,0.7654573326520184,0.7654573326520184,20260519223910279958
1.0,1.0,0.27947117150201983,20260519223910279958
1.0,0.8850174216027874,0.5617647058823529,20260519223910279958
0.7586691658856607,0.463130659767141,0.0,20260519223910279958
0.9897435897435898,1.0,0.9845631367706082,20260519223910279958
0.9772091163534586,0.9434187016081,0.8935114503816793,20260519223910279958
0.9527145359019265,0.9770700636942675,0.9567134268537074,20260519223910279958
0.9672391017173052,0.8699236641221374,0.7923404255319149,20260519223910279958
0.9898329702251271,0.925984251968504,0.7133254250691973,20260519223910279958
0.9410265744448489,1.0,0.8481141692150866,20260519223910279958
1.0,0.5,0.5,20260519223910279958
0.993782722513089,0.9173913043478261,0.7048611111111112,20260519223910279958
1.0,0.9723237597911227,0.8685028876055086,20260519223910279958
0.9247524752475248,0.8176923076923077,0.8131897004729375,20260519223910279958
0.7934560327198364,0.7117857142857142,0.768102658111824,20260519223910279958
1.0,1.0,1.0,20260519223910279958
1.0,0.9562890276538805,0.880590717299578,20260519223910279958
0.9560175929628149,0.9664578702768236,0.7375444839857651,20260519223910279958
0.7624365482233503,0.5828877005347594,0.731651376146789,20260519223910279958
0.9364988558352403,1.0,1.0,20260519223910279958
0.9418604651162791,1.0,0.9589890319504053,20260519223910279958
1.0,0.9159456118665018,0.8135860979462876,20260519223910279958
0.8757647058823529,1.0,0.8482758620689655,20260519223910279958
0.9672859450726979,0.958987341772152,0.6670435274166195,20260519223910279958
0.8654316672492136,0.46907574704656013,0.44063324538258575,20260519223910279958
1.0,1.0,0.8714622641509434,20260519223910279958
0.9023823358512493,1.0,0.7797979797979798,20260519223910279958
0.8414786967418546,0.770747740345111,0.8567807351077313,20260519223910279958
0.8339350180505415,0.7916981132075471,0.619234543670265,20260519223910279958
0.9870064967516242,0.9273936939542956,0.8749374687343672,20260519223910279958
0.9854665986741459,0.5,0.8794567062818336,20260519223910279958
0.9572158365261814,0.9170792079207921,0.9131792629606496,20260519223910279958
0.9116022099447514,0.8786848072562359,0.8410015649452269,20260519223910279958
1.0,0.8979788257940328,0.8979788257940328,20260519223910279958
0.8522437066763955,0.7235714285714285,0.6453125,20260519223910279958
0.9862575902844359,1.0,0.5,20260519223910279958
1.0,1.0,0.9993324432576769,20260519223910279958
1.0,0.8828863592513988,0.8505945531261987,20260519223910279958
0.9843851659076123,0.9910425478974869,0.9926440539436044,20260519223910279958
0.8565615462868769,1.0,0.6949069539666993,20260519223910279958
0.9765825100622028,0.630057803468208,0.7948717948717948,20260519223910279958
0.9246347090489618,0.9224887951489587,1.0,20260519223910279958
1.0,1.0,0.8080808080808081,20260519223910279958
1.0,0.8706199460916442,0.5,20260519223910279958
1.0,0.9418457648546145,0.44368059227921736,20260519223910279958
0.8733931603201552,0.8809645972293484,0.8710394663702057,20260519223910279958
0.9603870577562745,0.0,0.37184115523465705,20260519223910279958
0.9263315082130413,0.8921668362156663,0.29290882778581767,20260519223910279958
0.9896686854292839,1.0,0.9418777943368107,20260519223910279958
0.9594731509625126,0.5,0.0,20260519223910279958
0.9522497704315886,0.8491937315466728,0.8491937315466728,20260519223910279958
0.9481446241674596,0.9213362068965517,0.8657375145180023,20260519223910279958
0.938121546961326,0.7576271186440678,0.7354301572617946,20260519223910279958
0.9121744397334949,0.9074271121515216,0.9217313963830418,20260519223910279958
0.9956121105748135,0.9431171786120591,0.0,20260519223910279958
0.8612914246668945,0.6250616674888998,0.550486163051608,20260519223910279958
0.8837353123067409,1.0,0.6930409914204004,20260519223910279958
1.0,0.8334919124643198,0.6715275246080933,20260519223910279958
0.9556556793929334,1.0,0.832,20260519223910279958
0.9688796680497925,1.0,1.0,20260519223910279958
0.9849517319704714,0.9135899450117831,0.6888745148771022,20260519223910279958
1.0,1.0,0.23896103896103896,20260519223910279958
0.972457627118644,1.0,0.9678217821782178,20260519223910279958
1.0,1.0,0.80859375,20260519223910279958
0.9455703532136653,0.9436225509796081,0.9166666666666666,20260519223910279958
0.9434264365771216,0.9286608260325406,0.9320561941251596,20260519223910279958
0.9735111779071952,0.8991416309012875,0.9576576576576576,20260519223910279958
